GPK	Generic	Shape	Route	DoseType	Dep	CVL	PVL	DiluentVol	Diluent	MinAge	MaxAge	MinWeight	MaxWeight	MinDose	MaxDose	Solutions	MinVol	MaxVol	MinPerc	MaxPerc	MinTime	MaxTime	MinRate	MaxRate	RateUnit	Substance	Unit	Quantities	MinQty	MaxQty	MinConc	MaxConc
99287	tacrolimus infopl conc 5mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										tacrolimus						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	im		ICC			1								NaCl;gluc5;gluc10										teicoplanine						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	im		PICU			1								NaCl;gluc5;gluc10										teicoplanine						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	im		NICU			1								NaCl;gluc5;gluc10										teicoplanine						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	iv		ICC			1								NaCl;gluc5;gluc10										teicoplanine						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										teicoplanine						
82287	teicoplanine injectiepoeder 200mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	im		ICC			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	im		PICU			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	im		NICU			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	iv		ICC			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										teicoplanine						
85871	teicoplanine injectiepoeder 400mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										teicoplanine						
1333	testosteron injvlst 250mg/ml (sustanon)	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										testosteron						
1333	testosteron injvlst 250mg/ml (sustanon)	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										testosteron						
1333	testosteron injvlst 250mg/ml (sustanon)	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										testosteron						
135151	testosteron injvlst 250mg/ml (undecanoaat)	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										testosteron						
135151	testosteron injvlst 250mg/ml (undecanoaat)	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										testosteron						
135151	testosteron injvlst 250mg/ml (undecanoaat)	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										testosteron						
175838	tetanusimmunoglobuline injvlst 250ie/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										tetanusimmunoglobuline						
175838	tetanusimmunoglobuline injvlst 250ie/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										tetanusimmunoglobuline						
175838	tetanusimmunoglobuline injvlst 250ie/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										tetanusimmunoglobuline						
119504	tetanusvaccin injsusp 80ie/ml	suspensie voor injectie	im		ICC			0								NaCl;gluc5;gluc10										tetanusvaccin						
119504	tetanusvaccin injsusp 80ie/ml	suspensie voor injectie	im		PICU			0								NaCl;gluc5;gluc10										tetanusvaccin						
119504	tetanusvaccin injsusp 80ie/ml	suspensie voor injectie	im		NICU			0								NaCl;gluc5;gluc10										tetanusvaccin						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										tetracosactide						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										tetracosactide						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										tetracosactide						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										tetracosactide						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										tetracosactide						
8427	tetracosactide injvlst 0,25mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										tetracosactide						
162930	theofylline infopl conc 200mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										theofylline						
162930	theofylline infopl conc 200mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										theofylline						
162930	theofylline infopl conc 200mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										theofylline						
29076	thiamine injvlst 100mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										thiamine						
29076	thiamine injvlst 100mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										thiamine						
29076	thiamine injvlst 100mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										thiamine						
29076	thiamine injvlst 100mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										thiamine						
29076	thiamine injvlst 100mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										thiamine						
29076	thiamine injvlst 100mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										thiamine						
18147	thiopental injectiepoeder 500mg	poeder voor injectievloeistof	iv		ICC			1								NaCl;gluc5;gluc10										thiopental						
18147	thiopental injectiepoeder 500mg	poeder voor injectievloeistof	iv		PICU			1								NaCl;gluc5;gluc10										thiopental						
18147	thiopental injectiepoeder 500mg	poeder voor injectievloeistof	iv		NICU			1								NaCl;gluc5;gluc10										thiopental						
112410	thymocytenimmunoglobuline inf conc 20mg/ml (k)	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
112410	thymocytenimmunoglobuline inf conc 20mg/ml (k)	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
112410	thymocytenimmunoglobuline inf conc 20mg/ml (k)	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
97659	thymocytenimmunoglobuline infusiepoeder 25mg (k)	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
97659	thymocytenimmunoglobuline infusiepoeder 25mg (k)	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
97659	thymocytenimmunoglobuline infusiepoeder 25mg (k)	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										thymocytenimmunoglobuline						
125237	tigecycline infusiepoeder 50mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										tigecycline						
125237	tigecycline infusiepoeder 50mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										tigecycline						
125237	tigecycline infusiepoeder 50mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										tigecycline						
112437	tirofiban infvlst 0,05mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										tirofiban						
112437	tirofiban infvlst 0,05mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										tirofiban						
112437	tirofiban infvlst 0,05mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										tirofiban						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										tobramycine						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										tobramycine						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										tobramycine						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										tobramycine						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										tobramycine						
73342	tobramycine injvlst 40mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										tobramycine						
130796	tocilizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										tocilizumab						
130796	tocilizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										tocilizumab						
130796	tocilizumab infopl conc 20mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										tocilizumab						
88692	tramadol injvlst 50mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										tramadol						
88692	tramadol injvlst 50mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										tramadol						
88692	tramadol injvlst 50mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										tramadol						
88692	tramadol injvlst 50mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										tramadol						
88692	tramadol injvlst 50mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										tramadol						
88692	tramadol injvlst 50mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										tramadol						
5983	tranexaminezuur injvlst 100mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										tranexaminezuur						
5983	tranexaminezuur injvlst 100mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										tranexaminezuur						
5983	tranexaminezuur injvlst 100mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										tranexaminezuur						
144258	trastuzumab emtansine infpdr 100mg (kadcyla)	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										trastuzumab emtansine						
144258	trastuzumab emtansine infpdr 100mg (kadcyla)	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										trastuzumab emtansine						
144258	trastuzumab emtansine infpdr 100mg (kadcyla)	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										trastuzumab emtansine						
111767	trastuzumab inf 150mg(her/kan/ogi/ont/tra/zer)	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										trastuzumab						
111767	trastuzumab inf 150mg(her/kan/ogi/ont/tra/zer)	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										trastuzumab						
111767	trastuzumab inf 150mg(her/kan/ogi/ont/tra/zer)	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										trastuzumab						
174807	trastuzumab infpdr 420mg (her/kan/ogi/ont/trazim)	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										trastuzumab						
174807	trastuzumab infpdr 420mg (her/kan/ogi/ont/trazim)	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										trastuzumab						
174807	trastuzumab infpdr 420mg (her/kan/ogi/ont/trazim)	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										trastuzumab						
120219	triamcinolonacetonide injsusp 40mg/ml (parent)	suspensie voor injectie	im		ICC			0								NaCl;gluc5;gluc10										triamcinolonacetonide						
120219	triamcinolonacetonide injsusp 40mg/ml (parent)	suspensie voor injectie	im		PICU			0								NaCl;gluc5;gluc10										triamcinolonacetonide						
120219	triamcinolonacetonide injsusp 40mg/ml (parent)	suspensie voor injectie	im		NICU			0								NaCl;gluc5;gluc10										triamcinolonacetonide						
139645	trimethoprim/sulfametrol infvlst 0,64/3,2mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										trimethoprim						
139645	trimethoprim/sulfametrol infvlst 0,64/3,2mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										trimethoprim						
139645	trimethoprim/sulfametrol infvlst 0,64/3,2mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										trimethoprim						
173444	trometamol infvlst 36,3mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										trometamol						
173444	trometamol infvlst 36,3mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										trometamol						
173444	trometamol infvlst 36,3mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										trometamol						
53198	urokinase infusiepoeder 100.000ie	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										urokinase						
53198	urokinase infusiepoeder 100.000ie	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										urokinase						
53198	urokinase infusiepoeder 100.000ie	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										urokinase						
167053	ustekinumab infopl conc 5mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										ustekinumab						
167053	ustekinumab infopl conc 5mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										ustekinumab						
167053	ustekinumab infopl conc 5mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										ustekinumab						
82422	vancomycine pdr v infvlst 1000mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										vancomycine						
82422	vancomycine pdr v infvlst 1000mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										vancomycine						
82422	vancomycine pdr v infvlst 1000mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										vancomycine						
175285	varicellazosterimmunoglobuline inj 104ie/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										varicellazosterimmunoglobuline						
175285	varicellazosterimmunoglobuline inj 104ie/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										varicellazosterimmunoglobuline						
175285	varicellazosterimmunoglobuline inj 104ie/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										varicellazosterimmunoglobuline						
152587	vedolizumab infusiepoeder 300mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										vedolizumab						
152587	vedolizumab infusiepoeder 300mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										vedolizumab						
152587	vedolizumab infusiepoeder 300mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										vedolizumab						
8184	verapamil injvlst 2,5mg/ml	injectievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										verapamil						
8184	verapamil injvlst 2,5mg/ml	injectievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										verapamil						
8184	verapamil injvlst 2,5mg/ml	injectievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										verapamil						
112542	verteporfine infusiepoeder 15mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										verteporfine						
112542	verteporfine infusiepoeder 15mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										verteporfine						
112542	verteporfine infusiepoeder 15mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										verteporfine						
115487	voriconazol infusiepoeder 200mg	poeder voor oplossing voor infusie	iv		ICC			1								NaCl;gluc5;gluc10										voriconazol						
115487	voriconazol infusiepoeder 200mg	poeder voor oplossing voor infusie	iv		PICU			1								NaCl;gluc5;gluc10										voriconazol						
115487	voriconazol infusiepoeder 200mg	poeder voor oplossing voor infusie	iv		NICU			1								NaCl;gluc5;gluc10										voriconazol						
179442	zanamivir infvlst 10mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										zanamivir						
179442	zanamivir infvlst 10mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										zanamivir						
179442	zanamivir infvlst 10mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										zanamivir						
89818	zidovudine infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		ICC			0								NaCl;gluc5;gluc10										zidovudine						
89818	zidovudine infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		PICU			0								NaCl;gluc5;gluc10										zidovudine						
89818	zidovudine infopl conc 10mg/ml	concentraat voor oplossing voor infusie	iv		NICU			0								NaCl;gluc5;gluc10										zidovudine						
137367	zoledroninezuur infvlst 0,04mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										zoledroninezuur						
137367	zoledroninezuur infvlst 0,04mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										zoledroninezuur						
137367	zoledroninezuur infvlst 0,04mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										zoledroninezuur						
124850	zoledroninezuur infvlst 0,05mg/ml	infusievloeistof	iv		ICC			0								NaCl;gluc5;gluc10										zoledroninezuur						
124850	zoledroninezuur infvlst 0,05mg/ml	infusievloeistof	iv		PICU			0								NaCl;gluc5;gluc10										zoledroninezuur						
124850	zoledroninezuur infvlst 0,05mg/ml	infusievloeistof	iv		NICU			0								NaCl;gluc5;gluc10										zoledroninezuur						
20451	zuclopentixol (depot) injvlst 200mg/ml	injectievloeistof	im		ICC			0								NaCl;gluc5;gluc10										zuclopentixol						
20451	zuclopentixol (depot) injvlst 200mg/ml	injectievloeistof	im		PICU			0								NaCl;gluc5;gluc10										zuclopentixol						
20451	zuclopentixol (depot) injvlst 200mg/ml	injectievloeistof	im		NICU			0								NaCl;gluc5;gluc10										zuclopentixol						
