GPK;ATC;HoofdGroep;SubGroep;Generiek;Product;Etiket;Vorm;Route;Sterkte;Eenheid;StandDose;DoseEenheid;Indicaties;InFormDb
43249;A02BX02;MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN;MIDDELEN BIJ ULCUS PEPTICUM EN GASTRO-OESOFAGEALE REFLUX;SUCRALFAAT;SUCRALFAAT 1 G GRANULAAT IN SACHET;SUCRALFAAT 1G GRANULAAT;granulaat;or;1.00;gr/stuk;1.00;gr;Reflux oesofagitis, profylaxe van stress- en recidiverende ulcera ;43249
59544;A02BX02;MIDDELEN BIJ ZUURGERELATEERDE AFWIJKINGEN;MIDDELEN BIJ ULCUS PEPTICUM EN GASTRO-OESOFAGEALE REFLUX;SUCRALFAAT;SUCRALFAAT 1 G/5ML SUSPENSIE IN SACHET;SUCRALFAAT 1G SUSP ORAAL;suspensie voor oraal gebruik;or;1.00;gr/stuk;1.00;gr;Reflux oesofagitis, profylaxe van stress- en recidiverende ulcera ;59544
88242;N01AH03;ANAESTHETICA;ALGEMENE ANAESTHETICA;SUFENTANIL;SUFENTANIL 5 MICROG/ML AMPUL 10ML;SUFENTANIL 5UG/ML INJVLST;injectievloeistof;iv||epidur;5.00;mcg/ml;5.00;mcg;Pijnbestrijding, anesthesie;88242
88234;N01AH03;ANAESTHETICA;ALGEMENE ANAESTHETICA;SUFENTANIL;SUFENTA FORTE 50 MICROG/ML AMPUL 1ML;SUFENTANIL 50UG/ML INJVLST;injectievloeistof;iv||epidur;50.00;mcg/ml;50.00;mcg;Pijnbestrijding, anesthesie;88234
129968;V03AB35;ALLE OVERIGE THERAPEUTISCHE MIDDELEN;ALLE OVERIGE THERAPEUTISCHE MIDDELEN;SUGAMMADEX;BRIDION 100 MG/ML FLACON 2 ML INJVLS;SUGAMMADEX 100MG/ML INJVLST;injectievloeistof;iv;100.00;mg/ml;100.00;mg;Standaardopheffing van een door rocuronium geïnduceerde neuromusculaire blokkade;129968
100951;D01AC09;ANTIMYCOTICA VOOR DERMATOLOGISCH GEBRUIK;ANTIMYCOTICA, LOKALE;SULCONAZOL;MYK 1 10MG/ML LOTION 20 ML;SULCONAZOL 10MG/ML OPL;oplossing voor cutaan gebruik;cutaan;10.00;mg/ml;10.00;mg;Schimmelinfecties van de huid;100951
19968;A07EC01;ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN;ANTI-INFLAMMATOIRE DARMMIDDELEN;SULFASALAZINE;SALAZOPYRINE 500 MG TABLET MSR;SULFASALAZINE 500MG TAB MSR;maagsapresistente tablet;or;500.00;mg/stuk;500.00;mg;Juveniele Idiopathische Arthritis (J.I.A.)||Colitis Ulcerosa met gewrichtsklachten||Proctitis;19968
100889;A07EC01;ANTIDIARRHOICA, ANTI-INFLAMM./ANTIMICROBIELE DARMMIDDELEN;ANTI-INFLAMMATOIRE DARMMIDDELEN;SULFASALAZINE;SULFASALAZINE 100MG/ML SUSPENSIE FNA;SULFASALAZINE 100MG/ML SUSP;suspensie voor oraal gebruik;or;100.00;mg/ml;100.00;mg;Juveniele Idiopathische Arthritis (J.I.A.)||Colitis Ulcerosa met gewrichtsklachten||Proctitis;100889
124656;N02CC01;ANALGETICA;MIGRAINEMIDDELEN;SUMATRIPTAN;IMIGRAN 50 MG DISPERGEERBARE TABLET;SUMATRIPTAN 50MG DISPTABL;dispergeerbare tablet;or;50.00;mg/stuk;50.00;mg;"Migraine aanval: acute behandelingtijdens de hoofdpijnfase; cluster hoofdpijn";124656
124664;N02CC01;ANALGETICA;MIGRAINEMIDDELEN;SUMATRIPTAN;IMIGRAN 100 MG TABLET DISPER;SUMATRIPTAN 100MG DISPTABL;dispergeerbare tablet;or;100.00;mg/stuk;100.00;mg;"Migraine aanval: acute behandelingtijdens de hoofdpijnfase; cluster hoofdpijn";124664
83208;N02CC01;ANALGETICA;MIGRAINEMIDDELEN;SUMATRIPTAN;IMIGRAN PENFILL 6 MG/0.5ML + PENFILL;SUMATRIPTAN 12MG/ML INJVLST;injectievloeistof;sc;12.00;mg/ml;12.00;mg;"Migraine aanval: acute behandelingtijdens de hoofdpijnfase; cluster hoofdpijn";83208
111546;N02CC01;ANALGETICA;MIGRAINEMIDDELEN;SUMATRIPTAN;IMIGRAN 20 MG NEUSSPRAY;SUMATRIPTAN 20MG NEUSSPRAY;neusspray;nasaal;20.00;mg/stuk;20.00;mg;"Migraine aanval: acute behandelingtijdens de hoofdpijnfase; cluster hoofdpijn";111546
90786;M03AB01;SPIERRELAXANTIA;PERIFEER WERKENDE SPIERRELAXANTIA;SUXAMETHONIUM;SUXAMETHONIUMCHLORIDE 50 MG/ML AMPUL 2ML;SUXAMETH 50MG/ML INJ DCIMIV;injectievloeistof;im||iv;50.00;mg/ml;50.00;mg;Verslapping van skeletspieren;90786
133078;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS;PROGRAFT 0.5 MG CAPSULE;TACROLIMUS 0,5MG CAPSULE;capsule;or;0.50;mg/stuk;0.50;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;133078
133086;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS;PROGRAFT 1 MG CAPSULE;TACROLIMUS 1MG CAPSULE;capsule;or;1.00;mg/stuk;1.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;133086
133094;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS;PROGRAFT 5 MG CAPSULE;TACROLIMUS 5MG CAPSULE;capsule;or;5.00;mg/stuk;5.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;133094
135429;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS (RETARD);ADVAGRAF 0,5 MG CAPSULE MVA (RETARD);TACROLIMUS 0,5MG CAPS MGA;capsule met gereguleerde afgifte;or;0.50;mg/stuk;0.50;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;135429
135437;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS (RETARD);ADVAGRAF 1  MG CAPSULE MVA (RETARD);TACROLIMUS 1MG CAPS MGA;capsule met gereguleerde afgifte;or;1.00;mg/stuk;1.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;135437
135445;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS (RETARD);ADVAGRAF 3 MG CAPSULE MVA (RETARD);TACROLIMUS 3MG CAPS MGA;capsule met gereguleerde afgifte;or;3.00;mg/stuk;3.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;135445
135453;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS (RETARD);ADVAGRAF 5 MG CAPSULE MVA (RETARD);TACROLIMUS 5MG CAPS MGA;capsule met gereguleerde afgifte;or;5.00;mg/stuk;5.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;135453
99287;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS;PROGRAFT 5 MG/ML AMPUL 1 ML;TACROLIMUS 5MG/ML INF CONC;concentraat voor oplossing voor infusie;iv;5.00;mg/ml;5.00;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;99287
141437;L04AD02;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TACROLIMUS;MODIGRAF 0,2 MG GRANULAAT V SUSPENSIE IN SACHET;TACROLIMUS 0,2MG GRAN V SUS;granulaat voor orale suspensie;or;0.20;mg/stuk;0.20;mg;Profylaxe afstoting levertransplantatie||Profylaxe afstoting niertransplantaat||Profylaxe afstoting harttransplantatie zonder antilichaam inductie||Profylaxe afstoting harttransplantatie NA antilichaam inductie;141437
82287;J01XA02;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;OVERIGE ANTIBACTERIELE MIDDELEN;TEICOPLANINE;TARGOCID 200MG INJPDR + SOLVENS 3 ML;TEICOPLANINE 200MG INJPDR;poeder voor injectievloeistof;im||iv;200.00;mg/stuk;200.00;mg;Infecties||Clostridium difficile infectie;82287
85871;J01XA02;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;OVERIGE ANTIBACTERIELE MIDDELEN;TEICOPLANINE;TARGOCID 400 MG INJPDR+SOLVENS 3 ML;TEICOPLANINE 400MG INJPDR;poeder voor injectievloeistof;im||iv;400.00;mg/stuk;400.00;mg;Infecties||Clostridium difficile infectie;85871
16942;N05CD07;PSYCHOLEPTICA;HYPNOTICA EN SEDATIVA;TEMAZEPAM;TEMAZEPAM 10 MG CAPSULE;TEMAZEPAM 10MG CAPSULE;capsule;or;10.00;mg/stuk;10.00;mg;Kortdurende behandeling van ernstige slaapstoornissen;16942
38644;N05CD07;PSYCHOLEPTICA;HYPNOTICA EN SEDATIVA;TEMAZEPAM;TEMAZEPAM 20 MG CAPSULE;TEMAZEPAM 20MG CAPSULE;capsule;or;20.00;mg/stuk;20.00;mg;Kortdurende behandeling van ernstige slaapstoornissen;38644
84190;N05CD07;PSYCHOLEPTICA;HYPNOTICA EN SEDATIVA;TEMAZEPAM;TEMAZEPAM 10 MG TABLET;TEMAZEPAM 10MG TABLET;tablet;or;10.00;mg/stuk;10.00;mg;Kortdurende behandeling van ernstige slaapstoornissen;84190
39012;L01CB02;ONCOLYTICA;ALKALOIDEN EN OVERIGE NATUURLIJKE PRODUCTEN;TENIPOSIDE;VUMON 50MG=5ML INFVLST AMP;TENIPOSIDE 10MG/ML INF CONC;concentraat voor oplossing voor infusie;iv;10.00;mg/ml;10.00;mg;Oncologische aandoeningen;39012
171808;J05AF07;ANTIVIRALE MIDDELEN VOOR SYSTEMISCH GEBRUIK;DIRECT WERKENDE ANTIVIRALE MIDDELEN;TENOFOVIR;VIREAD 245 MG TABLET FILMOMHULD;TENOFOVIR DISOP 245MG TABL;tablet;or;245.00;mg/stuk;245.00;mg;HIV||Chronische hepatitis B;171808
88102;D01AE15;ANTIMYCOTICA VOOR DERMATOLOGISCH GEBRUIK;ANTIMYCOTICA, LOKALE;TERBINAFINE;LAMISIL 10 MG/G CREME HYDROFIEL 15 G;TERBINAFINE 10MG/G CREME;creme;cutaan;10.00;mg/gr;10.00;mg;Schimmelinfecties van de huid;88102
86665;D01BA02;ANTIMYCOTICA VOOR DERMATOLOGISCH GEBRUIK;ANTIMYCOTICA VOOR SYSTEMISCH GEBRUIK;TERBINAFINE;TERBINAFINE 250 MG TABLET;TERBINAFINE 250MG TABLET;tablet;or;250.00;mg/stuk;125.00;mg;Schimmel infectie;86665
91022;R03AC03;MIDDELEN BIJ ASTMA/COPD;SYMPATHICOMIMETICA VOOR INHALATIE;TERBUTALINE;BRICANYL TURBUHALER 0.25MG/DOSIS  200DOS;TERBUTALINE 0,25MG/DO INHPD;inhalatiepoeder;inh;0.25;mg/dose;0.25;mg;Bronchusverwijding (kortwerkend) bij intermitterende astma klachten;91022
71293;R03AC03;MIDDELEN BIJ ASTMA/COPD;SYMPATHICOMIMETICA VOOR INHALATIE;TERBUTALINE;BRICANYL TURBUHALER INHALPDR 0,5MG/DOSIS 100 DO;TERBUTALINE 0,5MG/DO INHPDR;inhalatiepoeder;inh;0.50;mg/dose;0.50;mg;Bronchusverwijding (kortwerkend) bij intermitterende astma klachten;71293
11533;G03BA03;GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL;ANDROGENEN;TESTOSTERON;ANDRIOL TESTOCAPS CAPSULE 40 MG;TESTOSTERON 40MG CAPSULE;capsule;or;40.00;mg/stuk;40.00;mg;Substitutietherapie, hypogonadisme||Puberteitsinductie||Priming voorafgaand aan groeihormoontest||Constitutioneel vertraagde puberteit ||Groeiremming;11533
120413;G03BA03;GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL;ANDROGENEN;TESTOSTERON;ANDROGEL 25 MG/ST GEL SACHET (10MG/G 2.5G);TESTOSTERON 10MG/G GEL;gel;transderm;10.00;mg/gr;10.00;mg;Substitutietherapie, hypogonadisme||Puberteitsinductie||Priming voorafgaand aan groeihormoontest||Constitutioneel vertraagde puberteit ||Groeiremming;120413
127272;G03BA03;GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL;ANDROGENEN;TESTOSTERON;TOSTRAN 20 MG/G GEL 60 GRAM;TESTOSTERON 20MG/G GEL;gel;transderm;20.00;mg/gr;20.00;mg;Substitutietherapie, hypogonadisme||Puberteitsinductie||Priming voorafgaand aan groeihormoontest||Constitutioneel vertraagde puberteit ||Groeiremming;127272
1333;G03BA03;GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL;ANDROGENEN;TESTOSTERON;SUSTANON 250 MG/ML AMPUL 1 ML;TESTOSTERON 250MG/ML INJVLS;injectievloeistof;im;30.00;mg/ml;30.00;mg;Substitutietherapie, hypogonadisme||Puberteitsinductie||Priming voorafgaand aan groeihormoontest||Constitutioneel vertraagde puberteit ||Groeiremming;1333
135151;G03BA03;GESLACHTSHORMONEN EN MODULATOREN VAN HET GENITALE STELSEL;ANDROGENEN;TESTOSTERON;NEBIDO 250 MG/ML FLACON 4 ML INJVLST;TESTOSTERON 250MG/ML INJVLS;injectievloeistof;im;250.00;mg/ml;250.00;mg;Substitutietherapie, hypogonadisme||Puberteitsinductie||Priming voorafgaand aan groeihormoontest||Constitutioneel vertraagde puberteit ||Groeiremming;135151
66311;J06BB02;SERA EN IMMUNOGLOBULINEN;IMMUNOGLOBULINEN;TETANUSIMMUNOGLOBULINE;TETAQUIN (TETANUS IMMUNOGLOB)125IE/ML FL;TETANUSIMMUNOGLOBULINE 125I;injectievloeistof;im||sc;125.00;IE/ml;125.00;IE;Profylaxe bij verwondingen: Indien niet volledig gevaccineerd volgens Rijksvaccinatie Programma||Profylaxe bij verwondingen: Bekend nooit gevaccineerd tegen tetanus||Profylaxe bij verwondingen: Volledig gevaccineerd tegen tetanus, met documentatie van vaccinatie||Profylaxe bij verwondingen: Immuno-incompetente personen, ongeacht vaccinatiestatus tegen tetanus||Klinisch manifeste tetanus;66311
31461;S01HA03;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;ANAESTHETICA, LOKALE;TETRACAINE;TETRACAINE HCL 0,5% MINIM 0,5 ML;TETRACAINE 5MG/ML OOGDRUPPE;oogdruppels;oog;5.00;mg/ml;5.00;mg;Oppervlakte anesthesie;31461
38008;S01HA03;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;ANAESTHETICA, LOKALE;TETRACAINE;TETRACAINE  1% MINIMS 0.5ML;TETRACAINE 10MG/ML OOGDRUPP;oogdruppels;oog;10.00;mg/ml;10.00;mg;Oppervlakte anesthesie;38008
8427;H01AA02;HYPOFYSE- EN HYPOTHALAMUSHORMONEN EN VERWANTE VERBINDINGEN;ADENOHYPOFYSEHORMONEN EN VERWANTE VERBINDINGEN;TETRACOSACTIDE;SYNACTHEN 250 MICROGRAM/ML AMPUL 1ML;TETRACOSACTID 0,25MG/ML INJ;injectievloeistof;im||iv;0.25;mg/ml;0.25;mg;Syndroom van West||Diagnosticum: ACTH test;8427
4766;J01AA07;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;TETRACYCLINES;TETRACYCLINE;TETRACYCLINI HCL 250 MG CAPS GEEL;TETRACYCLINE 250MG CAPSULE;capsule;or;250.00;mg/stuk;250.00;mg;Infecties;4766
62332;R03DA04;MIDDELEN BIJ ASTMA/COPD;OVERIGE MIDDELEN BIJ ASTMA/COPD VOOR SYSTEMISCH GEBRUIK;THEOFYLLINE (RETARD);THEOLAIR 175 MG TABLET MGA (RETARD);THEOFYLLINE 175MG TAB MGA;tablet met gereguleerde afgifte;or;175.00;mg/stuk;175.00;mg;Neonatale apneu||Therapieresistente status astmaticus;62332
62340;R03DA04;MIDDELEN BIJ ASTMA/COPD;OVERIGE MIDDELEN BIJ ASTMA/COPD VOOR SYSTEMISCH GEBRUIK;THEOFYLLINE (RETARD);THEOLAIR 250 MG TABLET MGA (RETARD);THEOFYLLINE 250MG TAB MGA;tablet met gereguleerde afgifte;or;250.00;mg/stuk;125.00;mg;Neonatale apneu||Therapieresistente status astmaticus;62340
62359;R03DA04;MIDDELEN BIJ ASTMA/COPD;OVERIGE MIDDELEN BIJ ASTMA/COPD VOOR SYSTEMISCH GEBRUIK;THEOFYLLINE (RETARD);THEOLAIR 350 MG  MGA TABLET ( RETARD);THEOFYLLINE 350MG TAB MGA;tablet met gereguleerde afgifte;or;350.00;mg/stuk;350.00;mg;Neonatale apneu||Therapieresistente status astmaticus;62359
1236;H03BB02;SCHILDKLIERMIDDELEN;THYREOSTATICA;THIAMAZOL;STRUMAZOL 10 MG TABLET;THIAMAZOL 10MG TABLET;tablet;or;10.00;mg/stuk;10.00;mg;Hyperthyreoidie;1236
70602;H03BB02;SCHILDKLIERMIDDELEN;THYREOSTATICA;THIAMAZOL;STRUMAZOL 30 MG TABLET;THIAMAZOL 30MG TABLET;tablet;or;30.00;mg/stuk;30.00;mg;Hyperthyreoidie;70602
29076;A11DA01;VITAMINEN;VITAMINE B1, ENKELVOUDIG EN MET VITAMINE B6 EN/OF B12;THIAMINE;THIAMINI HCL 100 MG/ML AMPUL 2 ML (VITAMINE B 1);THIAMINE 100MG/ML INJVLST;injectievloeistof;im||iv||sc;100.00;mg/ml;100.00;mg;Deficientie||Maple syrup urine disease (MSUD), lactaatacidose tgv PDH-deficiëntie of complex I van de ademhalingsketen;29076
24031;A11DA01;VITAMINEN;VITAMINE B1, ENKELVOUDIG EN MET VITAMINE B6 EN/OF B12;THIAMINE;THIAMINI HCL 25 MG TABLET;THIAMINE 25MG TABLET;tablet;or;25.00;mg/stuk;12.50;mg;Deficientie||Maple syrup urine disease (MSUD), lactaatacidose tgv PDH-deficiëntie of complex I van de ademhalingsketen;24031
24058;A11DA01;VITAMINEN;VITAMINE B1, ENKELVOUDIG EN MET VITAMINE B6 EN/OF B12;THIAMINE;THIAMINE HCL 50 MG TABLET;THIAMINE 50MG TABLET;tablet;or;50.00;mg/stuk;25.00;mg;Deficientie||Maple syrup urine disease (MSUD), lactaatacidose tgv PDH-deficiëntie of complex I van de ademhalingsketen;24058
24066;A11DA01;VITAMINEN;VITAMINE B1, ENKELVOUDIG EN MET VITAMINE B6 EN/OF B12;THIAMINE;THIAMINI HCL 100 MG TABLET;THIAMINE 100MG TABLET;tablet;or;100.00;mg/stuk;50.00;mg;Deficientie||Maple syrup urine disease (MSUD), lactaatacidose tgv PDH-deficiëntie of complex I van de ademhalingsketen;24066
18147;N01AF03;ANAESTHETICA;ALGEMENE ANAESTHETICA;THIOPENTAL;PENTOTHAL 500 MG INJECTIEPOEDER FLACON;THIOPENTAL 500MG INJPDR;poeder voor injectievloeistof;iv;500.00;mg/stuk;500.00;mg;Status epilepticus||Anesthesie: inleiding||Thiopental-coma: refractaire intracraniele hypertensie;18147
134082;L01AC01;ONCOLYTICA;ALKYLERENDE MIDDELEN;THIOTEPA;TEPADINA 15 MG POEDER VOOR INFUSIE;THIOTEPA 15MG INFPDR;poeder voor oplossing voor infusie;iv;15.00;mg/stuk;15.00;mg;Oncologische aandoeningen;134082
134090;L01AC01;ONCOLYTICA;ALKYLERENDE MIDDELEN;THIOTEPA;TEPADINA 100 MG INFUSIEPOEDER;THIOTEPA 100MG INFPDR;poeder voor oplossing voor infusie;iv;100.00;mg/stuk;100.00;mg;Oncologische aandoeningen;134090
112410;L04AA04;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;THYMOCYTENIMMUNOGLOBULINE;GRAFALON 20 MG/ML INFVLST CONC  FLACON 5ML;THYMOCYTENIMMUNOGL. 20MG/ML;infusievloeistof;iv;20.00;mg/ml;20.00;mg;Beenmergtransplantatie||Afstotingsreactie bij niertransplantatie||Aplastische anemie en voorbereiding beenmergtransplantatie;112410
97659;L04AA04;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;THYMOCYTENIMMUNOGLOBULINE;THYMOGLOBULINE 25 MG INFUSIEPOEDER (GENZYME);THYMOCYTENIMMGL 25MG INFPDR;poeder voor oplossing voor infusie;iv;25.00;mg/stuk;25.00;mg;Beenmergtransplantatie||Afstotingsreactie bij niertransplantatie||Aplastische anemie en voorbereiding beenmergtransplantatie;97659
125237;J01AA12;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;TETRACYCLINES;TIGECYCLINE;TYGACIL 50 MG/ST POEDER VOOR INFUSIE;TIGECYCLINE 50MG INFUSIEPDR;poeder voor oplossing voor infusie;iv;50.00;mg/stuk;50.00;mg;Infecties van huid en weke delen en intra-abdominale infecties;125237
11487;S01ED01;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;GLAUCOOMMIDDELEN EN MIOTICA;TIMOLOL;TIMOLOL 0.25 % OOGDRUPPELS 5ML;TIMOLOL 2,5MG/ML OOGDRUPPEL;oogdruppels;oog;2.50;mg/ml;2.50;mg;Glaucoom;11487
21261;S01ED01;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;GLAUCOOMMIDDELEN EN MIOTICA;TIMOLOL;TIMO-COMOD (CONSVRIJ) OOGDRUPPELS 5MG/ML FLACON 10ML;TIMOLOL 5MG/ML OOGDRUPPELS;oogdruppels;oog;5.00;mg/ml;5.00;mg;Glaucoom;21261
115134;S01ED01;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;GLAUCOOMMIDDELEN EN MIOTICA;TIMOLOL;TIMOGEL 1 MG/G OOGGEL;TIMOLOL 1MG/G OOGGEL;ooggel;oog;1.00;mg/gr;1.00;mg;Glaucoom;115134
126799;V01AA02;ALLERGENEN;ALLERGENEN;TIMOTHEEGRASPOLLEN;GRAZAX 75000E LYOPHILISAAT;TIMOTHEEGRASPOLLEN LYOPHILI;lyophilisaat voor oraal gebruik;subling;75.000.00;E/stuk;75.000.00;E;Inhalatieallergie Gras;126799
103888;B01AB10;ANTITHROMBOTICA;ANTITHROMBOTICA;TINZAPARINE;INNOHEP 20000 IE/ML INJVLST WWSP 0,5 ML;TINZAPARINE 20.000IE/ML INJ;injectievloeistof;sc;20.000.00;IE/ml;20.000.00;IE;Profylaxe trombo-embolische complicaties||Diep veneuze trombose;103888
149144;L01BB03;ONCOLYTICA;ANTIMETABOLIETEN;TIOGUANINE;THIOSIX 20 MG TABLET;TIOGUANINE 20MG TABLET;tablet;or;20.00;mg/stuk;20.00;mg;Oncologische aandoeningen;149144
9881;L01BB03;ONCOLYTICA;ANTIMETABOLIETEN;TIOGUANINE;LANVIS 40 MG TABLET;TIOGUANINE 40MG TABLET;tablet;or;40.00;mg/stuk;20.00;mg;Oncologische aandoeningen;9881
136980;J01GB01;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;AMINOGLYCOSIDEN;TOBRAMYCINE;TOBI PODHALER 28 MG INHALATIEPOEDER MET PODHALER;TOBRAMYCINE 28MG INHALCAPS;inhalatiepoeder;inh;28.00;mg/stuk;28.00;mg;Sepsis en ernstige infecties||Infecties bij cystische fibrose||Infecties bij Cystic Fibrosis||Pulmonale pseudomonas infecties bij niet CF-patienten;136980
73342;J01GB01;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;AMINOGLYCOSIDEN;TOBRAMYCINE;TOBRAMYCINE 40 MG/ML AMPUL 3ML;TOBRAMYCINE 40MG/ML INJVLST;injectievloeistof;im||iv;40.00;mg/ml;40.00;mg;Sepsis en ernstige infecties||Infecties bij cystische fibrose||Infecties bij Cystic Fibrosis||Pulmonale pseudomonas infecties bij niet CF-patienten;73342
44199;S01AA12;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;ANTIMICROBIELE MIDDELEN;TOBRAMYCINE;TOBREX 0.3 % OOGDRUPPELS 5ML (B.I.D.);TOBRAMYCINE 3MG/ML OOGDRUPP;oogdruppels;oog;3.00;mg/ml;3.00;mg;Ernstige bacteriële ooginfecties;44199
53740;S01AA12;MIDDELEN VOOR OOGHEELKUNDIG GEBRUIK;ANTIMICROBIELE MIDDELEN;TOBRAMYCINE;TOBREX 0.3 % OOGZALF 3.5G;TOBRAMYCINE 3MG/G OOGZALF;oogzalf;oog;3.00;mg/gr;3.00;mg;Ernstige bacteriële ooginfecties;53740
113565;J01GB01;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;AMINOGLYCOSIDEN;TOBRAMYCINE;TOBI   60 MG/ML AMPUL 5ML VOOR INHALAT;TOBRAMYCINE 60MG/ML VERNEVE;vernevelvloeistof;inh;60.00;mg/ml;60.00;mg;Sepsis en ernstige infecties||Infecties bij cystische fibrose||Infecties bij Cystic Fibrosis||Pulmonale pseudomonas infecties bij niet CF-patienten;113565
98093002;J01GB01;ANTIBACTERIELE MIDDELEN VOOR SYSTEMISCH GEBRUIK;AMINOGLYCOSIDEN;TOBRAMYCINE OCULAIR;TOBRAMYCINE 1.4% ZONDER CONSERV OOGDRUPPELS 2 ML;TOBRAMYCINE 1.4% ZONDER CON;oogdruppels;oculair;14.00;mg/ml;1.00;dr;Ernstige bacteriële ooginfecties;98093002
130796;L04AC07;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TOCILIZUMAB;ROACTEMRA 20 MG/ML FLACON 10 ML;TOCILIZUMAB 20MG/ML INFCONC;concentraat voor oplossing voor infusie;iv;20.00;mg/ml;20.00;mg;Systemische Juveniele Idiopathische Arthritis (s.J.I.A.) ||Polyarticulaire juveniele idiopathische artritis;130796
150258;L04AC07;IMMUNOSUPPRESSIVA;IMMUNOSUPPRESSIVA;TOCILIZUMAB;ROACTEMRA 162 MG IN WEGWERPSPUIT 0,9 ML;TOCILIZUMAB 180MG/ML INJVLS;injectievloeistof;sc;180.00;mg/ml;180.00;mg;Systemische Juveniele Idiopathische Arthritis (s.J.I.A.) ||Polyarticulaire juveniele idiopathische artritis;150258
49077;A11HA03;VITAMINEN;OVERIGE ENKELVOUDIGE VITAMINEPREPARATEN;TOCOFEROL DL-ALFA;VITAMINE E 50 MG TABLET;TOCOFEROL DL-ALFA 50MG TAB;tablet;or;50.00;mg/stuk;25.00;mg;Suppletie bij cystische fibrose||Deficientie;49077
133485;A11HA08;VITAMINEN;OVERIGE ENKELVOUDIGE VITAMINEPREPARATEN;VITAMINE E TPGS DRANK 75 IE =50MG/ML (TO;VITAMINE E TPGS (VEDROP) 50 MG/ML;TOCOFERSOLAN 50MG/ML DRANK;drank;or;50.00;mg/ml;50.00;mg;Chronische cholestase||Suppletie bij cystische fibrose;133485
